EVENT_ID,TYPE,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,CENTROID,AUTHOR   ,EX,MO   ,MW  ,EX,MRR   ,MTT   ,MPP   ,MRT   ,MTP   ,MPR   ,STRIKE,DIP  ,RAKE   ,STRIKE,DIP  ,RAKE   ,EX,T_VAL ,T_PL ,T_AZM ,P_VAL ,P_PL ,P_AZM ,N_VAL ,N_PL ,N_AZM 
604038848,ke  ,NEIC     ,2014-02-07,20:37:10.94,  6.6913, -72.9584,159.1,        ,NEIC     ,16,9.400, 5.2,16, 5.028,-0.170,-4.859,-0.733, 0.054,-7.955,184.33,74.17,  92.60,354.87,16.04,  80.90,16, 9.497,61.00, 98.00,-9.292,29.00,272.00,-0.205, 3.00,  4.00
604038848,ke  ,RSNC     ,2014-02-07,20:37:11.90,  6.7980, -73.1550,156.0,        ,RSNC     ,  ,     , 5.4,  ,      ,      ,      ,      ,      ,      ,154.00,55.00,  57.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
604038848,ke  ,GCMT     ,2014-02-07,20:37:13.40,  6.8100, -73.0700,159.3,TRUE    ,GCMT     ,17,1.015, 5.3,17, 0.556, 0.237,-0.790,-0.146,-0.227,-0.722, 13.00,22.00,  91.00,191.00,68.00,  90.00,17, 0.873,67.00,101.00,-1.157,23.00,282.00, 0.285, 0.00,192.00
604052715,se  ,NEIC     ,2014-02-17,09:41:36.17,  6.5373, -71.6995, 42.9,        ,NEIC     ,17,1.390, 5.4,17, 0.983,-0.103,-0.879, 0.249, 0.590, 0.802,127.82,36.05,  47.19,356.71,64.42, 116.32,17, 1.415,61.00,307.00,-1.361,15.00, 68.00,-0.054,24.00,165.00
604052715,se  ,RSNC     ,2014-02-17,09:41:37.60,  6.5020, -71.7170, 42.6,        ,RSNC     ,  ,     , 5.5,  ,      ,      ,      ,      ,      ,      , 91.00,68.00,  18.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
604052715,se  ,GCMT     ,2014-02-17,09:41:40.40,  6.6400, -71.5800, 50.8,TRUE    ,GCMT     ,17,1.217, 5.3,17, 0.727, 0.300,-1.030, 0.180, 0.399, 0.702,  8.00,67.00, 117.00,136.00,35.00,  43.00,17, 1.094,59.00,316.00,-1.339,17.00, 78.00, 0.242,25.00,177.00
604052715,se  ,NEIC     ,2014-02-17,09:41:44   ,  6.5400, -71.5800, 45.5,TRUE    ,NEIC     ,17,1.600, 5.4,17, 1.259,-0.137,-1.122, 0.377, 0.269, 0.964,  6.00,65.00, 106.00,151.00,29.00,  59.00,17, 1.708,66.00,305.00,-1.476,19.00, 84.00,-0.232,15.00,179.00
604361295,se  ,RSNC     ,2014-03-24,20:28:34.20,  8.3790, -74.4770, 46.2,        ,RSNC     ,  ,     , 4.2,  ,      ,      ,      ,      ,      ,      ,118.00,38.00,  77.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
604453078,se  ,GCMT     ,2014-04-13,10:43:02.10,  7.7400, -37.3500, 18.0,TRUE    ,GCMT     ,16,5.926, 5.1,16,-2.080, 1.700, 0.380, 3.340,-4.110, 2.010,167.00,52.00, -24.00,272.00,71.00,-140.00,16, 5.461,12.00, 35.00,-6.391,41.00,136.00, 0.932,46.00,293.00
604478715,ke  ,GCMT     ,2014-04-23,01:23:47.90,  7.5300, -36.5600, 13.6,TRUE    ,GCMT     ,16,3.126, 4.9,16,-3.130, 0.913, 2.210, 0.378,-1.340,-0.285,151.00,41.00, -86.00,325.00,49.00, -94.00,16, 3.082, 4.00, 58.00,-3.170,85.00,202.00, 0.082, 3.00,327.00
604540741,se  ,GCMT     ,2014-05-08,08:29:51.00,  8.0100, -37.9800, 12.0,TRUE    ,GCMT     ,16,3.087, 4.9,16,-2.840,-0.233, 3.070,-0.826, 0.033,-0.274, 16.00,50.00, -69.00,165.00,44.00,-113.00,16, 3.084, 3.00, 91.00,-3.090,74.00,352.00, 0.003,16.00,182.00
604724184,se  ,RSNC     ,2014-06-12,06:30:41.10,  4.1890, -73.7050,  0.1,        ,RSNC     ,  ,     , 4.3,  ,      ,      ,      ,      ,      ,      , 56.00,83.00,-162.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
606917823,se  ,RSNC     ,2014-06-13,23:32:26.20,  7.7490, -73.3070, 23.3,        ,RSNC     ,  ,     , 3.9,  ,      ,      ,      ,      ,      ,      , 14.00,78.00,-174.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
607767755,ke  ,RSNC     ,2014-07-08,05:11:57.60,  6.8320, -73.1330,147.4,        ,RSNC     ,  ,     , 3.6,  ,      ,      ,      ,      ,      ,      , 22.00,58.00,  34.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605168877,ke  ,GCMT     ,2014-07-24,09:31:32.70,  6.1400, -33.3700, 23.8,TRUE    ,GCMT     ,16,2.598, 4.9,16,-2.350, 0.271, 2.080,-1.010,-0.798,-0.515,  0.00,51.00, -61.00,139.00,47.00,-121.00,16, 2.385, 2.00, 70.00,-2.810,68.00,336.00, 0.426,22.00,161.00
607769122,ke  ,RSNC     ,2014-08-12,07:06:27.00,  6.8880, -75.2100, 10.9,        ,RSNC     ,  ,     , 3.3,  ,      ,      ,      ,      ,      ,      , 44.00,75.00, -82.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
607769482,ke  ,RSNC     ,2014-08-20,09:18:18.40,  6.3160, -74.3000,  4.0,        ,RSNC     ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 38.00,48.00, 138.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605416552,se  ,GCMT     ,2014-08-22,13:02:39.10,  7.2800, -34.3600, 13.3,TRUE    ,GCMT     ,16,6.370, 5.1,16,-0.368,-0.134, 0.500, 0.460,-6.250,-1.140, 91.00,80.00, 177.00,182.00,87.00,  10.00,16, 6.629, 9.00, 47.00,-6.110, 5.00,316.00,-0.519,80.00,200.00
607769644,ke  ,RSNC     ,2014-08-24,09:44:24.60,  6.2930, -74.2690,  4.0,        ,RSNC     ,  ,     , 3.2,  ,      ,      ,      ,      ,      ,      ,  0.00,29.00,  98.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605416667,ke  ,RSNC     ,2014-08-24,15:10:35.90,  6.6820, -74.7750, 34.3,        ,RSNC     ,  ,     , 3.2,  ,      ,      ,      ,      ,      ,      , 95.00,56.00, -82.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605406436,ke  ,RSNC     ,2014-08-29,15:36:19.80,  7.2410, -72.0250,  5.3,        ,RSNC     ,  ,     , 3.8,  ,      ,      ,      ,      ,      ,      , 26.00,68.00,  49.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
607770900,ke  ,RSNC     ,2014-09-14,22:38:03.00,  6.5880, -74.1280,  4.0,        ,RSNC     ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,127.00,47.00,-122.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605299611,se  ,RSNC     ,2014-09-16,09:25:45.50,  6.8000, -73.1380,145.2,        ,RSNC     ,  ,     , 4.4,  ,      ,      ,      ,      ,      ,      , 78.00,71.00,-162.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
607771731,ke  ,RSNC     ,2014-10-02,00:57:13.60,  7.1740, -74.4970, 24.5,        ,RSNC     ,  ,     , 3.5,  ,      ,      ,      ,      ,      ,      , 31.00,88.00, 138.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605490696,se  ,RSNC     ,2014-10-04,03:36:34.70,  6.8080, -73.2040,136.0,        ,RSNC     ,  ,     , 4.5,  ,      ,      ,      ,      ,      ,      , 12.00,40.00, 138.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605725921,se  ,RSNC     ,2014-10-18,11:03:51.60,  6.8310, -73.1580,158.0,        ,RSNC     ,  ,     , 4.0,  ,      ,      ,      ,      ,      ,      , 38.00,49.00,  18.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605725988,se  ,GCMT     ,2014-10-19,13:43:19.50,  6.4700,  60.2900, 12.0,TRUE    ,GCMT     ,16,1.662, 4.8,16,-1.490, 0.828, 0.660, 0.798,-0.689,-0.051,145.00,35.00, -65.00,296.00,59.00,-106.00,16, 1.576,12.00, 38.00,-1.749,71.00,168.00, 0.173,14.00,305.00
605566735,ke  ,GCMT     ,2014-10-20,14:53:07.30,  8.6800, -39.3900, 12.0,TRUE    ,GCMT     ,16,3.671, 5.0,16,-3.740, 0.347, 3.400, 0.085, 0.500, 0.662,  9.00,40.00, -90.00,189.00,50.00, -90.00,16, 3.541, 5.00,279.00,-3.801,85.00, 96.00, 0.267, 0.00,189.00
606621023,ke  ,RSNC     ,2014-11-06,12:31:00.90,  8.2750, -75.3110, 28.3,        ,RSNC     ,  ,     , 3.8,  ,      ,      ,      ,      ,      ,      ,154.00,44.00,-107.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605667495,se  ,RSNC     ,2014-11-20,05:40:10.30,  6.8170, -73.1650,153.6,        ,RSNC     ,  ,     , 4.7,  ,      ,      ,      ,      ,      ,      ,140.00,60.00,-126.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605716584,se  ,GCMT     ,2014-11-25,05:19:56.50,  5.7600,  61.1500, 12.0,TRUE    ,GCMT     ,16,4.058, 5.0,16,-3.620, 2.860, 0.750, 2.040,-1.210, 0.200,126.00,33.00, -69.00,281.00,60.00,-103.00,16, 3.850,14.00, 21.00,-4.266,72.00,160.00, 0.415,11.00,288.00
606622598,ke  ,GCMT     ,2014-11-25,06:18:44.20,  5.7400,  61.2700, 24.1,TRUE    ,GCMT     ,16,2.098, 4.8,16,-2.440, 1.490, 0.940, 0.252,-0.411,-0.181,118.00,41.00, -91.00,299.00,49.00, -89.00,16, 1.734, 4.00, 28.00,-2.463,86.00,218.00, 0.726, 1.00,118.00
606622693,se  ,GCMT     ,2014-11-26,05:54:02.00,  5.6800,  61.3100, 18.0,TRUE    ,GCMT     ,16,2.139, 4.8,16,-2.340, 1.510, 0.820,-0.143,-0.677, 0.062,121.00,47.00, -91.00,302.00,43.00, -89.00,16, 1.932, 2.00,212.00,-2.346,88.00, 19.00, 0.410, 0.00,122.00
606622699,ke  ,GCMT     ,2014-11-26,07:04:20.00,  5.6800,  61.1500, 19.1,TRUE    ,GCMT     ,16,1.547, 4.7,16,-1.610, 1.240, 0.370,-0.064,-0.333, 0.488,122.00,51.00, -74.00,277.00,42.00,-109.00,16, 1.370, 4.00,201.00,-1.724,77.00, 91.00, 0.357,12.00,292.00
605737134,se  ,GCMT     ,2014-11-26,13:08:38.80,  5.7800,  61.1700, 12.0,TRUE    ,GCMT     ,16,7.279, 5.2,16,-6.460, 5.100, 1.360, 3.660,-2.250, 0.129,126.00,32.00, -70.00,283.00,60.00,-102.00,16, 6.972,14.00, 22.00,-7.587,72.00,163.00, 0.615,10.00,289.00
605737136,se  ,GCMT     ,2014-11-26,13:52:21.10,  5.6600,  61.2500, 13.4,TRUE    ,GCMT     ,16,2.018, 4.8,16,-1.880, 1.050, 0.830,-0.094,-1.190, 0.177,135.00,48.00, -87.00,310.00,42.00, -93.00,16, 2.145, 3.00,222.00,-1.892,86.00, 84.00,-0.251, 2.00,313.00
606622828,ke  ,GCMT     ,2014-11-26,22:05:53.80,  5.7400,  61.2900, 12.0,TRUE    ,GCMT     ,16,6.532, 5.1,16,-6.580, 4.410, 2.170, 1.220,-2.750, 0.088,130.00,41.00, -81.00,298.00,50.00, -98.00,16, 6.332, 4.00, 33.00,-6.732,83.00,159.00, 0.400, 6.00,303.00
605741117,ke  ,GCMT     ,2014-11-27,00:18:28.70,  5.7600,  61.2200, 12.0,TRUE    ,GCMT     ,16,3.218, 4.9,16,-3.050, 0.969, 2.080,-0.407,-1.710, 0.172,139.00,49.00, -96.00,329.00,42.00, -83.00,16, 3.345, 3.00,234.00,-3.091,84.00,  0.00,-0.255, 5.00,144.00
606622851,se  ,GCMT     ,2014-11-27,01:48:22.20,  5.6100,  61.4200, 18.2,TRUE    ,GCMT     ,16,2.191, 4.8,16,-2.410, 1.520, 0.890, 0.059,-0.668,-0.258,119.00,43.00, -95.00,306.00,48.00, -85.00,16, 1.952, 2.00, 33.00,-2.430,86.00,269.00, 0.479, 4.00,123.00
606622905,se  ,RSNC     ,2014-11-27,19:43:32.20,  9.2700, -75.3360, 58.0,        ,RSNC     ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 85.00,42.00, -82.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
605742593,se  ,GCMT     ,2014-11-28,04:28:15.10,  5.7200,  61.2200, 12.0,TRUE    ,GCMT     ,16,4.619, 5.0,16,-4.280, 3.270, 1.010, 2.070,-1.440,-0.273,123.00,33.00, -78.00,288.00,58.00, -98.00,16, 4.427,13.00, 24.00,-4.812,75.00,176.00, 0.385, 7.00,292.00
606622927,se  ,GCMT     ,2014-11-28,04:35:45.00,  5.7700,  61.1000, 23.3,TRUE    ,GCMT     ,16,2.898, 4.9,16,-3.060, 2.040, 1.030, 0.407,-0.996, 0.359,130.00,44.00, -78.00,293.00,47.00,-101.00,16, 2.656, 2.00, 31.00,-3.140,82.00,132.00, 0.494, 8.00,301.00
606829162,se  ,GCMT     ,2014-11-28,04:40:01.80,  5.7100,  61.3800, 13.7,TRUE    ,GCMT     ,16,1.959, 4.8,16,-1.430, 0.869, 0.560, 0.952,-0.428,-1.120,120.00,21.00,-104.00,316.00,69.00, -85.00,16, 1.813,24.00, 41.00,-2.105,65.00,235.00, 0.295, 5.00,134.00
605743502,se  ,GCMT     ,2014-11-28,13:23:17.30,  5.7300,  61.2500, 12.0,TRUE    ,GCMT     ,17,1.815, 5.4,17,-1.550, 1.100, 0.450, 0.974,-0.661,-0.111,133.00,31.00, -69.00,289.00,61.00,-102.00,17, 1.757,15.00, 28.00,-1.874,71.00,172.00, 0.119,11.00,295.00
606005186,se  ,GCMT     ,2014-11-28,19:44:13.10,  5.7800,  61.2300, 12.0,TRUE    ,GCMT     ,16,5.852, 5.1,16,-4.670, 3.110, 1.560, 3.600,-2.140,-0.097,140.00,30.00, -60.00,287.00,64.00,-106.00,16, 5.559,17.00, 29.00,-6.145,67.00,166.00, 0.586,15.00,294.00
605745254,se  ,GCMT     ,2014-11-29,06:40:23.10,  5.6100,  61.0000, 12.0,TRUE    ,GCMT     ,16,1.931, 4.8,16, 1.620,-1.540,-0.080,-0.596, 0.337,-0.984,124.00,43.00, 129.00,256.00,58.00,  60.00,16, 2.195,63.00,114.00,-1.668, 8.00,  7.00,-0.529,25.00,273.00
606005198,se  ,NEIC     ,2014-11-29,13:05:08.90,  5.7150,  61.3555,  4.0,        ,NEIC     ,17,1.150, 5.3,17,-0.848, 0.822, 0.025, 0.367,-0.643,-0.256,114.28,33.32, -97.16,302.82,56.98, -85.32,17, 1.274,12.00, 29.00,-0.944,77.00,228.00,-0.330, 4.00,120.00
606005198,se  ,GCMT     ,2014-11-29,13:05:13.30,  5.6900,  61.2800, 12.0,TRUE    ,GCMT     ,17,2.673, 5.5,17,-2.430, 1.740, 0.680, 1.080,-1.090,-0.296,129.00,33.00, -79.00,295.00,57.00, -97.00,17, 2.652,12.00, 31.00,-2.693,76.00,182.00, 0.038, 6.00,299.00
606005198,se  ,NEIC     ,2014-11-29,13:05:17   ,  5.3000,  61.3200, 11.5,TRUE    ,NEIC     ,17,3.080, 5.6,17,-1.855, 1.090, 0.765, 2.353,-0.957,-0.676,146.00,21.00, -58.00,292.00,72.00,-101.00,17, 3.001,26.00, 31.00,-3.163,61.00,184.00, 0.162,11.00,295.00
606623084,se  ,GCMT     ,2014-11-29,13:36:34.60,  5.6800,  61.2100, 12.5,TRUE    ,GCMT     ,16,3.194, 4.9,16,-3.090, 2.630, 0.460, 0.634,-0.995, 0.741,126.00,44.00, -68.00,277.00,50.00,-110.00,16, 3.036, 3.00, 20.00,-3.353,75.00,122.00, 0.324,15.00,289.00
606005201,se  ,GCMT     ,2014-11-29,14:03:49.70,  5.7300,  61.2700, 12.0,TRUE    ,GCMT     ,16,3.658, 5.0,16,-3.260, 2.960, 0.290, 1.030,-1.080,-1.190, 98.00,35.00,-110.00,302.00,57.00, -77.00,16, 3.622,12.00, 22.00,-3.694,74.00,247.00, 0.070,11.00,114.00
606073411,se  ,GCMT     ,2014-11-29,15:15:03.10,  5.6700,  61.3000, 13.3,TRUE    ,GCMT     ,16,3.701, 5.0,16,-3.510, 2.920, 0.590,-0.550,-1.220,-1.230, 96.00,48.00,-115.00,311.00,48.00, -65.00,16, 3.442, 0.00,203.00,-3.960,72.00,294.00, 0.521,18.00,113.00
606623114,se  ,GCMT     ,2014-11-29,19:54:26.60,  5.6600,  61.2100, 14.7,TRUE    ,GCMT     ,16,5.683, 5.1,16,-5.910, 5.110, 0.790,-0.387,-1.160, 0.409,107.00,47.00, -86.00,282.00,43.00, -94.00,16, 5.422, 2.00,194.00,-5.944,86.00, 62.00, 0.521, 3.00,284.00
606623145,se  ,GCMT     ,2014-11-30,02:20:04.40,  5.6500,  61.3200, 17.7,TRUE    ,GCMT     ,16,1.818, 4.8,16,-1.950, 1.200, 0.740,-0.147,-0.648,-0.203,119.00,45.00, -99.00,312.00,45.00, -81.00,16, 1.658, 0.00,215.00,-1.978,84.00,306.00, 0.311, 6.00,125.00
606064120,ke  ,GCMT     ,2014-11-30,05:48:23.10,  5.7000,  61.3000, 12.0,TRUE    ,GCMT     ,16,5.915, 5.1,16,-5.130, 4.310, 0.810, 2.450,-2.050,-1.420,112.00,31.00, -95.00,297.00,59.00, -87.00,16, 5.974,14.00, 25.00,-5.857,76.00,215.00,-0.117, 2.00,116.00
606073451,se  ,GCMT     ,2014-11-30,07:04:28.10,  5.7400,  61.1500, 12.4,TRUE    ,GCMT     ,16,1.944, 4.8,16,-1.650, 1.440, 0.200, 0.865,-0.389, 0.807,124.00,37.00, -53.00,260.00,61.00,-115.00,16, 1.689,13.00,  8.00,-2.198,65.00,126.00, 0.508,22.00,273.00
606069120,ke  ,NEIC     ,2014-12-01,03:47:49.30,  5.9132,  61.3661, 10.0,        ,NEIC     ,16,7.660, 5.2,16,-0.206,-0.526, 0.732,-1.117, 7.458, 1.183, 86.94,80.81,  -8.06,178.24,82.04,-170.72,16, 7.589, 1.00,312.00,-7.732,12.00, 43.00, 0.142,78.00,218.00
606069120,ke  ,GCMT     ,2014-12-01,03:47:50.40,  5.9800,  61.1600, 12.0,TRUE    ,GCMT     ,16,7.647, 5.2,16, 6.950,-4.860,-2.090,-3.580, 2.810, 0.025,133.00,34.00, 111.00,289.00,58.00,  77.00,16, 8.007,73.00,165.00,-7.287,13.00, 28.00,-0.720,11.00,296.00
606928634,se  ,GCMT     ,2014-12-01,04:45:02.50,  5.8700,  61.2000, 12.0,TRUE    ,GCMT     ,16,1.396, 4.7,16, 1.440,-0.922,-0.510, 0.096, 0.529, 0.316,114.00,44.00,  74.00,315.00,48.00, 104.00,16, 1.503,79.00,294.00,-1.289, 2.00, 35.00,-0.211,11.00,125.00
606506549,se  ,GCMT     ,2014-12-02,01:37:24.10,  5.7100, -32.8300, 14.0,TRUE    ,GCMT     ,16,3.445, 5.0,16,-3.510, 0.463, 3.050, 0.709,-0.741,-0.084,174.00,44.00, -76.00,335.00,48.00,-103.00,16, 3.258, 2.00, 75.00,-3.633,80.00,178.00, 0.378,10.00,344.00
610574252,se  ,GCMT     ,2014-12-02,04:53:45.10,  5.8900,  61.2400, 12.0,TRUE    ,GCMT     ,17,1.649, 5.4,17, 1.520,-0.946,-0.570,-0.680, 0.703,-0.145,143.00,39.00, 116.00,291.00,56.00,  71.00,17, 1.741,72.00,153.00,-1.557, 9.00, 34.00,-0.184,16.00,302.00
606177983,se  ,GCMT     ,2014-12-04,08:25:17.20,  5.7700,  61.3600, 12.0,TRUE    ,GCMT     ,16,1.755, 4.8,16, 1.320,-0.942,-0.380, 0.136, 0.579, 1.260,104.00,36.00,  45.00,335.00,65.00, 117.00,16, 2.042,60.00,285.00,-1.468,16.00, 45.00,-0.578,25.00,143.00
606349555,se  ,RSNC     ,2014-12-14,01:49:30.70,  5.4490, -73.7480,151.1,        ,RSNC     ,  ,     , 5.0,  ,      ,      ,      ,      ,      ,      ,  1.00,76.00,-102.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
606349555,se  ,GCMT     ,2014-12-14,01:49:33.70,  5.3400, -73.6900,158.5,TRUE    ,GCMT     ,16,2.298, 4.8,16,-0.232, 0.008, 0.220, 0.129, 0.327,-2.260,250.00, 9.00, -18.00,357.00,87.00, -98.00,16, 2.278,42.00, 95.00,-2.318,47.00,259.00, 0.040, 8.00,358.00
606930581,se  ,GCMT     ,2014-12-31,06:46:14.10,  5.8400, -32.8600, 12.0,TRUE    ,GCMT     ,16,1.986, 4.8,16,-1.600, 0.256, 1.340, 0.607,-1.170,-0.353,162.00,37.00, -68.00,315.00,56.00,-106.00,16, 2.191, 9.00, 56.00,-1.781,73.00,180.00,-0.414,13.00,324.00
606930687,se  ,GCMT     ,2015-01-01,16:59:12.00,  6.5200,  60.2500, 12.0,TRUE    ,GCMT     ,16,2.461, 4.9,16,-2.180, 1.310, 0.870, 0.660,-0.831,-1.180,119.00,30.00,-108.00,319.00,61.00, -80.00,16, 2.305,16.00, 42.00,-2.618,72.00,252.00, 0.313, 9.00,134.00
606930726,se  ,GCMT     ,2015-01-02,07:56:51.40,  6.6000,  60.1100, 12.0,TRUE    ,GCMT     ,16,5.329, 5.1,16,-4.420, 3.340, 1.080, 2.750,-2.210,-0.143,136.00,33.00, -66.00,287.00,61.00,-105.00,16, 5.314,14.00, 28.00,-5.344,71.00,164.00, 0.030,13.00,295.00
606436926,se  ,GCMT     ,2015-01-02,08:21:57.40,  6.6000,  60.1200, 12.0,TRUE    ,GCMT     ,17,2.048, 5.5,17,-1.670, 1.180, 0.490, 1.180,-0.776,-0.045,138.00,31.00, -63.00,287.00,63.00,-105.00,17, 1.981,16.00, 28.00,-2.115,69.00,166.00, 0.134,14.00,294.00
606436927,se  ,GCMT     ,2015-01-02,08:25:54.00,  6.5700,  60.1500, 12.0,TRUE    ,GCMT     ,17,1.688, 5.4,17,-1.380, 0.973, 0.400, 0.983,-0.610,-0.114,135.00,30.00, -66.00,288.00,63.00,-103.00,17, 1.635,17.00, 28.00,-1.742,69.00,172.00, 0.105,11.00,294.00
606589335,se  ,GCMT     ,2015-01-21,01:35:13.20,  7.2700, -34.1100, 24.2,TRUE    ,GCMT     ,16,2.295, 4.8,16,-0.340,-0.624, 0.960, 0.276,-2.130, 0.078,190.00,83.00,  -5.00,281.00,85.00,-173.00,16, 2.446, 2.00, 55.00,-2.144, 9.00,145.00,-0.302,81.00,312.00
606635983,se  ,RSNC     ,2015-01-25,10:15:47.10,  6.8180, -73.1530,149.6,        ,RSNC     ,  ,     , 4.8,  ,      ,      ,      ,      ,      ,      , 78.00,64.00,-180.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
606760273,se  ,RSNC     ,2015-02-05,07:04:13.40,  8.3560, -72.1020,  2.6,        ,RSNC     ,  ,     , 4.0,  ,      ,      ,      ,      ,      ,      , 51.00,80.00, 136.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
606934068,ke  ,RSNC     ,2015-02-20,08:45:00.30,  7.6310, -74.2720, 27.2,        ,RSNC     ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 72.00,68.00, -42.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
606750405,se  ,RSNC     ,2015-02-26,00:10:49.50,  8.3920, -72.1520,  0.0,        ,RSNC     ,  ,     , 4.2,  ,      ,      ,      ,      ,      ,      ,127.00,68.00, -30.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
606843704,ke  ,IPGP     ,2015-03-10,20:55:43.00,  6.8270, -73.0110,159.0,        ,IPGP     ,  ,     , 6.3,  ,      ,      ,      ,      ,      ,      , 28.00,78.00, -64.00,141.00,29.00,-153.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
606843704,ke  ,NEIC     ,2015-03-10,20:55:44.60,  6.7825, -72.9802,153.0,        ,NEIC     ,18,2.670, 6.2,18,-1.135,-0.347, 1.482,-1.254,-0.006,-1.940, 27.85,77.11, -72.91,153.81,21.28,-142.09,18, 2.638,30.00,104.00,-2.704,55.00,319.00, 0.066,17.00,204.00
606843704,ke  ,RSNC     ,2015-03-10,20:55:44.90,  6.8250, -73.1340,157.7,        ,RSNC     ,  ,     , 6.4,  ,      ,      ,      ,      ,      ,      , 28.00,51.00, -22.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
606843704,ke  ,NEIC     ,2015-03-10,20:55:49   ,  6.8300, -72.9100,160.5,TRUE    ,NEIC     ,18,2.850, 6.2,18,-1.123,-0.918, 2.041,-1.317, 0.093,-1.795, 32.00,76.00, -62.00,147.00,30.00,-151.00,18, 2.961,26.00,101.00,-2.716,51.00,333.00,-0.245,26.00,205.00
606843704,ke  ,GCMT     ,2015-03-10,20:55:49.20,  6.8300, -73.1100,155.9,TRUE    ,GCMT     ,18,2.977, 6.2,18,-1.160,-0.852, 2.010,-1.250,-0.237,-2.050, 26.00,77.00, -64.00,142.00,29.00,-152.00,18, 3.048,27.00, 96.00,-2.906,51.00,326.00,-0.144,25.00,200.00
606843704,ke  ,NEIC     ,2015-03-10,20:55:59.70,  7.2262, -72.1704,175.8,TRUE    ,NEIC     ,18,2.360, 6.2,18,-1.056,-0.625, 1.681,-1.097,-0.006,-1.479, 29.63,74.82, -64.41,148.30,29.49,-147.86,18, 2.396,25.00,100.00,-2.318,53.00,330.00,-0.078,25.00,202.00
606825124,ke  ,GCMT     ,2015-03-12,15:23:29.00,  8.1700, -39.4400, 14.6,TRUE    ,GCMT     ,16,3.713, 5.0,16,-2.440,-1.030, 3.480,-0.186,-2.580, 0.926,177.00,57.00, -60.00,310.00,43.00,-127.00,16, 4.769, 7.00,246.00,-2.656,64.00,141.00,-2.103,25.00,339.00
606859452,se  ,RSNC     ,2015-03-22,22:27:37.40,  6.8040, -73.1470,154.6,        ,RSNC     ,  ,     , 5.0,  ,      ,      ,      ,      ,      ,      , 67.00,78.00, 138.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
606859452,se  ,GCMT     ,2015-03-22,22:27:39.80,  6.9800, -73.0700,170.3,TRUE    ,GCMT     ,16,2.784, 4.9,16, 0.644, 1.060,-1.710, 0.830,-1.660,-1.440, 66.00,52.00, 166.00,164.00,79.00,  39.00,16, 2.781,35.00, 32.00,-2.786,17.00,290.00,-0.001,50.00,178.00
607011057,se  ,RSNC     ,2015-04-11,04:29:00.70,  6.3950, -73.2730,  2.5,        ,RSNC     ,  ,     , 4.3,  ,      ,      ,      ,      ,      ,      ,105.00,49.00,-142.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
607262901,se  ,RSNC     ,2015-04-15,05:56:55.00,  7.1340, -72.1140,  0.0,        ,RSNC     ,  ,     , 4.1,  ,      ,      ,      ,      ,      ,      , 20.00,42.00, 118.00,      ,     ,       ,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
